value,S1,S2,time(s)
43676.995693463534,1381,5624,61.58387589454651
43676.995693463534,1382,5624,62.07096600532532
43676.995693463534,1383,5624,61.928778409957886
43676.995693463534,1384,5624,63.308698892593384
42638.357877907656,1385,5624,60.9141526222229
43137.31523811949,1386,5624,61.34441256523132
43137.31523811949,1387,5624,62.859529972076416
43137.31523811949,1388,5624,62.160720109939575
43472.400307200194,1389,5624,61.833385705947876
43472.400307200194,1390,5624,61.334744691848755
43472.400307200194,1391,5624,60.81162238121033
43472.400307200194,1392,5624,62.081974029541016
43472.400307200194,1393,5624,64.47099208831787
43472.400307200194,1394,5624,62.76809501647949
42878.57545980205,1395,5624,63.981942892074585
42878.57545980205,1396,5624,63.416003942489624
42878.57545980205,1397,5624,61.86252474784851
44312.60803972071,1398,5624,62.93860650062561
44312.60803972071,1399,5624,63.30369448661804
44312.60803972071,1400,5624,65.60884237289429
44312.60803972071,1401,5624,63.5214159488678
44312.60803972071,1402,5624,60.60295271873474
43516.04985050523,1403,5624,61.49843883514404
42954.264855348156,1404,5624,64.34506678581238
42954.264855348156,1405,5624,63.805315017700195
42954.264855348156,1406,5624,63.983808517456055
44312.60803972071,1407,5624,60.75032711029053
44312.60803972071,1408,5624,62.10882592201233
44312.60803972071,1409,5624,61.32492208480835
44312.60803972071,1410,5624,61.56478452682495
44312.60803972071,1411,5624,61.419849157333374
43516.04985050523,1412,5624,60.893659591674805
43372.562218964995,1413,5624,61.076586961746216
43372.562218964995,1414,5624,60.5250346660614
43372.562218964995,1415,5624,61.49158263206482
44312.60803972071,1416,5624,63.73754930496216
44312.60803972071,1417,5624,60.73951768875122
44312.60803972071,1418,5624,63.84758687019348
44312.60803972071,1419,5624,63.01943039894104
44312.60803972071,1420,5624,65.40819478034973
43516.04985050523,1421,5624,63.473453760147095
43861.8505349165,1422,5624,65.34469389915466
43861.8505349165,1423,5624,65.00326943397522
43861.8505349165,1424,5624,63.7742714881897
44202.20128986388,1425,5624,63.97184085845947
44202.20128986388,1426,5624,63.05021929740906
44202.20128986388,1427,5624,66.2446756362915
44202.20128986388,1428,5624,63.73647212982178
44202.20128986388,1429,5624,63.420573234558105
43516.04985050523,1430,5624,63.966190814971924
42544.493207295236,1431,5624,63.62776017189026
42544.493207295236,1432,5624,63.544984340667725
42544.493207295236,1433,5624,63.423309087753296
43472.400307200194,1434,5624,61.81315207481384
43472.400307200194,1435,5624,64.08071279525757
43472.400307200194,1436,5624,63.450236797332764
43472.400307200194,1437,5624,66.03928279876709
43472.400307200194,1438,5624,61.50666046142578
43472.400307200194,1439,5624,61.012097120285034
43867.4537965941,1440,5624,65.49505615234375
43867.4537965941,1441,5624,68.37867569923401
43867.4537965941,1442,5624,65.4823989868164
44413.196962701346,1443,5624,61.513954401016235
44413.196962701346,1444,5624,61.601571559906006
44413.196962701346,1445,5624,62.34622359275818
43958.31527462492,1446,5624,61.99262809753418
43958.31527462492,1447,5624,63.23213267326355
43958.31527462492,1448,5624,66.18395566940308
43919.98920320105,1449,5624,62.30517268180847
43919.98920320105,1450,5624,61.702744483947754
43919.98920320105,1451,5624,62.37667679786682
44413.196962701346,1452,5624,61.13490915298462
44413.196962701346,1453,5624,61.17928981781006
44413.196962701346,1454,5624,62.19090700149536
43958.31527462492,1455,5624,61.78223943710327
43958.31527462492,1456,5624,61.54210138320923
43958.31527462492,1457,5624,62.28136587142944
44227.2517654663,1458,5624,61.35584878921509
44227.2517654663,1459,5624,96.88034415245056
44227.2517654663,1460,5624,94.2911229133606
44413.196962701346,1461,5624,62.4159836769104
44413.196962701346,1462,5624,62.41002011299133
44413.196962701346,1463,5624,62.58850646018982
43958.31527462492,1464,5624,62.00279426574707
43958.31527462492,1465,5624,61.82461762428284
43958.31527462492,1466,5624,63.928152084350586
44202.20128986388,1467,5624,67.74976372718811
44202.20128986388,1468,5624,62.43572235107422
44202.20128986388,1469,5624,62.71566414833069
44202.20128986388,1470,5624,63.474626302719116
44202.20128986388,1471,5624,64.25807547569275
44202.20128986388,1472,5624,65.96250748634338
43958.31527462492,1473,5624,64.88143396377563
43958.31527462492,1474,5624,63.43727087974548
43958.31527462492,1475,5624,64.94242095947266
43472.39985594371,1476,5624,62.39107060432434
43472.39985594371,1477,5624,61.79270076751709
43472.39985594371,1478,5624,61.01375651359558
43472.39985594371,1479,5624,61.0600745677948
43472.39985594371,1480,5624,61.55734634399414
43472.39985594371,1481,5624,61.62811350822449
43472.39985594371,1482,5624,61.716408491134644
43472.39985594371,1483,5624,61.40501093864441
43472.39985594371,1484,5624,63.77575969696045
44413.196962701346,1485,5624,63.23779344558716
44413.196962701346,1486,5624,62.6758131980896
44413.196962701346,1487,5624,63.313185930252075
44413.196962701346,1488,5624,63.60272288322449
44413.196962701346,1489,5624,62.93060040473938
44413.196962701346,1490,5624,63.315207958221436
44413.196962701346,1491,5624,63.73002481460571
44413.196962701346,1492,5624,63.292054653167725
44413.196962701346,1493,5624,63.02173709869385
44413.196962701346,1494,5624,62.63936686515808
44413.196962701346,1495,5624,66.46512913703918
44413.196962701346,1496,5624,64.93409824371338
44413.196962701346,1497,5624,65.97119116783142
44413.196962701346,1498,5624,63.642404556274414
44413.196962701346,1499,5624,64.10659217834473
44413.196962701346,1500,5624,65.53814125061035
44413.196962701346,1501,5624,77.13037824630737
44413.196962701346,1502,5624,62.90457463264465
44413.196962701346,1503,5624,62.50547671318054
44413.196962701346,1504,5624,62.020468950271606
44413.196962701346,1505,5624,62.735644578933716
44413.196962701346,1506,5624,65.0700273513794
44413.196962701346,1507,5624,61.2980318069458
44413.196962701346,1508,5624,62.06794476509094
44413.196962701346,1509,5624,61.95523762702942
44413.196962701346,1510,5624,61.35046696662903
44413.196962701346,1511,5624,62.01966142654419
44202.20128986388,1512,5624,62.86477279663086
44202.20128986388,1513,5624,61.607547998428345
44202.20128986388,1514,5624,62.27701687812805
44202.20128986388,1515,5624,60.559048652648926
44202.20128986388,1516,5624,62.10459661483765
44202.20128986388,1517,5624,61.310588359832764
44202.20128986388,1518,5624,61.60405087471008
44202.20128986388,1519,5624,61.634432554244995
44202.20128986388,1520,5624,61.41667675971985
43654.078635791615,1521,5624,61.06208801269531
43654.078635791615,1522,5624,61.942317485809326
43654.078635791615,1523,5624,62.911699056625366
43654.078635791615,1524,5624,61.01923632621765
43654.078635791615,1525,5624,61.149698972702026
43654.078635791615,1526,5624,61.770360469818115
43654.078635791615,1527,5624,61.01657176017761
43654.078635791615,1528,5624,61.73087120056152
43654.078635791615,1529,5624,63.643041133880615
44413.196962701346,1530,5624,63.12982130050659
44413.196962701346,1531,5624,61.442880153656006
44413.196962701346,1532,5624,63.64474964141846
44413.196962701346,1533,5624,62.39805245399475
44413.196962701346,1534,5624,61.51342010498047
44413.196962701346,1535,5624,63.16599774360657
44413.196962701346,1536,5624,62.80992126464844
44413.196962701346,1537,5624,63.694584131240845
44413.196962701346,1538,5624,63.12009119987488
44413.196962701346,1539,5624,63.019423484802246
44413.196962701346,1540,5624,62.44692063331604
44413.196962701346,1541,5624,61.86348104476929
44413.196962701346,1542,5624,61.63010621070862
44413.196962701346,1543,5624,61.20324730873108
44413.196962701346,1544,5624,62.55562973022461
44413.196962701346,1545,5624,61.27405905723572
44413.196962701346,1546,5624,62.82622146606445
44413.196962701346,1547,5624,63.07941198348999
44413.196962701346,1548,5624,62.28365397453308
44413.196962701346,1549,5624,64.77681350708008
44413.196962701346,1550,5624,68.00709581375122
44413.196962701346,1551,5624,64.02395749092102
44413.196962701346,1552,5624,62.69362545013428
44413.196962701346,1553,5624,62.774922370910645
44413.196962701346,1554,5624,63.392510175704956
44413.196962701346,1555,5624,62.51925611495972
44413.196962701346,1556,5624,63.172234535217285
44413.196962701346,1557,5624,62.740278482437134
44413.196962701346,1558,5624,62.86296486854553
44413.196962701346,1559,5624,62.73255395889282
44413.196962701346,1560,5624,62.09777331352234
44413.196962701346,1561,5624,62.74013829231262
44413.196962701346,1562,5624,63.27859044075012
44413.196962701346,1563,5624,62.86024522781372
44413.196962701346,1564,5624,63.87789821624756
44413.196962701346,1565,5624,62.603389739990234
44413.196962701346,1566,5624,61.6125123500824
44413.196962701346,1567,5624,62.60451126098633
44413.196962701346,1568,5624,66.64170598983765
44413.196962701346,1569,5624,65.1418526172638
44413.196962701346,1570,5624,67.76623630523682
44413.196962701346,1571,5624,65.96963953971863
44413.196962701346,1572,5624,67.21300721168518
44413.196962701346,1573,5624,67.38708281517029
44413.196962701346,1574,5624,65.12255883216858
42411.768010570384,1575,5624,65.93643546104431
42411.768010570384,1576,5624,64.53428077697754
42411.768010570384,1577,5624,63.588465452194214
44413.196962701346,1578,5624,65.19878220558167
44413.196962701346,1579,5624,64.94371581077576
44413.196962701346,1580,5624,64.57480835914612
44413.196962701346,1581,5624,66.89565587043762
44413.196962701346,1582,5624,68.68524169921875
44413.196962701346,1583,5624,67.78205966949463
42370.39016856105,1584,5624,65.26979041099548
42370.39016856105,1585,5624,64.2882776260376
42370.39016856105,1586,5624,62.65222144126892
44413.196962701346,1587,5624,58.45360541343689
44413.196962701346,1588,5624,58.674044370651245
44413.196962701346,1589,5624,59.35519337654114
44413.196962701346,1590,5624,59.43601155281067
44413.196962701346,1591,5624,58.8176646232605
44413.196962701346,1592,5624,57.668737173080444
42370.39016856105,1593,5624,59.488834619522095
42370.39016856105,1594,5624,59.21855711936951
42370.39016856105,1595,5624,58.633158445358276
44413.196962701346,1596,5624,60.017420291900635
44413.196962701346,1597,5624,58.59625554084778
44413.196962701346,1598,5624,59.24847650527954
44413.196962701346,1599,5624,58.83954930305481
44413.196962701346,1600,5624,58.99813890457153
44413.196962701346,1601,5624,58.2880494594574
42627.59791344751,1602,5624,58.31101989746094
42627.59791344751,1603,5624,58.90440011024475
42627.59791344751,1604,5624,59.087937116622925
44202.20128986388,1605,5624,59.73218512535095
44202.20128986388,1606,5624,59.042060136795044
44202.20128986388,1607,5624,59.264469146728516
44202.20128986388,1608,5624,59.53571128845215
44202.20128986388,1609,5624,58.99216413497925
44202.20128986388,1610,5624,59.80399513244629
42370.39016856105,1611,5624,58.643128395080566
42370.39016856105,1612,5624,59.77310252189636
42370.39016856105,1613,5624,58.96428060531616
42423.598108374514,1614,5624,58.29805541038513
42423.598108374514,1615,5624,59.34524846076965
42423.598108374514,1616,5624,58.93534970283508
43472.400620047476,1617,5624,60.84124946594238
43472.400620047476,1618,5624,58.745824575424194
43472.400620047476,1619,5624,59.47089171409607
43325.7608802639,1620,5624,59.96256875991821
43325.7608802639,1621,5624,60.2458393573761
43325.7608802639,1622,5624,59.99847364425659
44413.196962701346,1623,5624,58.686012268066406
44413.196962701346,1624,5624,59.574607610702515
44413.196962701346,1625,5624,58.956260442733765
44413.196962701346,1626,5624,58.711886167526245
44413.196962701346,1627,5624,58.92836332321167
44413.196962701346,1628,5624,59.46791672706604
43393.77613567174,1629,5624,58.92834782600403
43393.77613567174,1630,5624,60.21292972564697
43393.77613567174,1631,5624,59.52174735069275
44413.196962701346,1632,5624,58.771782875061035
44413.196962701346,1633,5624,58.50843024253845
44413.196962701346,1634,5624,58.28409266471863
44413.196962701346,1635,5624,59.42902326583862
44413.196962701346,1636,5624,59.28341746330261
44413.196962701346,1637,5624,59.00114154815674
43771.71632960664,1638,5624,58.689006328582764
43771.71632960664,1639,5624,60.02240705490112
43771.71632960664,1640,5624,58.353872776031494
44413.196962701346,1641,5624,59.34126305580139
44413.196962701346,1642,5624,59.51177501678467
44413.196962701346,1643,5624,58.88847064971924
44413.196962701346,1644,5624,58.82458138465881
44413.196962701346,1645,5624,58.813642501831055
43343.753214859404,1646,5624,58.5394082069397
44186.71398812332,1647,5624,60.64771318435669
44186.71398812332,1648,5624,58.959253549575806
44186.71398812332,1649,5624,59.56366300582886
43343.753214859404,1650,5624,59.296382665634155
43343.753214859404,1651,5624,59.16871976852417
43343.753214859404,1652,5624,58.84757995605469
43343.753214859404,1653,5624,59.35023355484009
43343.753214859404,1654,5624,59.25645899772644
43343.753214859404,1655,5624,58.716901779174805
42903.44463851379,1656,5624,59.277400732040405
42903.44463851379,1657,5624,59.22953009605408
42903.44463851379,1658,5624,60.26373100280762
43472.400307200194,1659,5624,59.59957313537598
43472.400307200194,1660,5624,58.389776945114136
43472.400307200194,1661,5624,59.15276789665222
43472.400307200194,1662,5624,59.525765895843506
43472.400307200194,1663,5624,58.82162094116211
43472.400307200194,1664,5624,59.78208351135254
44194.91663780004,1665,5624,59.68431377410889
44194.91663780004,1666,5624,59.31925964355469
44194.91663780004,1667,5624,58.69299364089966
44413.196962701346,1668,5624,58.12448573112488
44413.196962701346,1669,5624,58.73388385772705
44413.196962701346,1670,5624,58.392767906188965
44413.196962701346,1671,5624,59.67536473274231
44413.196962701346,1672,5624,58.76175141334534
44413.196962701346,1673,5624,60.437296628952026
44241.75861066012,1674,5624,59.761107206344604
44241.75861066012,1675,5624,59.02305006980896
44241.75861066012,1676,5624,58.63613414764404
44413.196962701346,1677,5624,58.31597423553467
44413.196962701346,1678,5624,60.13610577583313
44413.196962701346,1679,5624,59.934674978256226
43819.72710505499,1680,5624,59.13880729675293
43819.72710505499,1681,5624,58.801673889160156
43819.72710505499,1682,5624,59.27341270446777
44413.196962701346,1683,5624,59.35921025276184
44413.196962701346,1684,5624,58.98518347740173
44413.196962701346,1685,5624,59.173712491989136
43819.72710505499,1686,5624,59.55069828033447
43819.72710505499,1687,5624,58.97723722457886
43819.72710505499,1688,5624,59.05403113365173
43819.72710505499,1689,5624,58.646122217178345
43819.72710505499,1690,5624,59.038071155548096
43819.72710505499,1691,5624,59.42201375961304
44202.20128986388,1692,5624,58.6480975151062
44202.20128986388,1693,5624,59.672348976135254
44202.20128986388,1694,5624,58.78271508216858
43819.72710505499,1695,5624,58.39280080795288
43819.72710505499,1696,5624,59.08395004272461
43819.72710505499,1697,5624,58.59323310852051
43819.72710505499,1698,5624,58.64207315444946
43819.72710505499,1699,5624,59.118826389312744
43819.72710505499,1700,5624,58.67504525184631
43428.928174261724,1701,5624,59.35818529129028
43428.928174261724,1702,5624,58.79770874977112
43428.928174261724,1703,5624,59.202632427215576
43472.400307200194,1704,5624,62.99146342277527
43472.400307200194,1705,5624,61.643083572387695
43472.400307200194,1706,5624,59.61951184272766
43472.400307200194,1707,5624,59.48786664009094
43472.400307200194,1708,5624,60.870168924331665
43472.400307200194,1709,5624,59.40210032463074
44413.196962701346,1710,5624,58.557328939437866
44413.196962701346,1711,5624,59.060951948165894
44413.196962701346,1712,5624,58.62015986442566
44413.196962701346,1713,5624,59.122846603393555
44413.196962701346,1714,5624,58.953269720077515
44413.196962701346,1715,5624,58.65310049057007
44413.196962701346,1716,5624,58.95928645133972
44413.196962701346,1717,5624,58.75779151916504
44413.196962701346,1718,5624,59.3003716468811
44413.196962701346,1719,5624,58.884480476379395
44413.196962701346,1720,5624,59.061975717544556
44413.196962701346,1721,5624,59.41804385185242
44413.196962701346,1722,5624,58.77176332473755
44413.196962701346,1723,5624,58.776769161224365
44413.196962701346,1724,5624,58.68598413467407
44413.196962701346,1725,5624,59.12882661819458
44413.196962701346,1726,5624,58.7308623790741
44413.196962701346,1727,5624,59.05399775505066
44413.196962701346,1728,5624,58.37181282043457
44413.196962701346,1729,5624,58.89345669746399
44413.196962701346,1730,5624,59.1417932510376
44413.196962701346,1731,5624,58.786746978759766
44413.196962701346,1732,5624,59.00512933731079
44413.196962701346,1733,5624,59.88281512260437
44413.196962701346,1734,5624,60.15408396720886
44413.196962701346,1735,5624,58.911383390426636
44413.196962701346,1736,5624,60.02738308906555
44202.20128986388,1737,5624,59.48382043838501
44202.20128986388,1738,5624,58.638113021850586
44202.20128986388,1739,5624,60.83520460128784
44202.20128986388,1740,5624,58.4057343006134
44202.20128986388,1741,5624,58.67200493812561
44202.20128986388,1742,5624,59.33823847770691
44202.20128986388,1743,5624,58.53438854217529
44202.20128986388,1744,5624,58.47757124900818
44202.20128986388,1745,5624,58.257163286209106
44142.26789284057,1746,5624,58.95429611206055
44142.26789284057,1747,5624,58.86051797866821
44142.26789284057,1748,5624,58.955296754837036
44142.26789284057,1749,5624,59.17464780807495
44142.26789284057,1750,5624,58.59123992919922
44142.26789284057,1751,5624,59.05200433731079
44142.26789284057,1752,5624,59.22155165672302
44142.26789284057,1753,5624,59.122846841812134
44142.26789284057,1754,5624,59.54668068885803
44413.196962701346,1755,5624,60.08825898170471
44413.196962701346,1756,5624,58.38977026939392
44413.196962701346,1757,5624,57.60390782356262
44413.196962701346,1758,5624,59.27740216255188
44413.196962701346,1759,5624,58.964272022247314
44413.196962701346,1760,5624,59.06699895858765
44413.196962701346,1761,5624,58.611183881759644
44413.196962701346,1762,5624,60.073272466659546
44413.196962701346,1763,5624,58.17435359954834
44413.196962701346,1764,5624,58.30799317359924
44413.196962701346,1765,5624,59.12483811378479
44413.196962701346,1766,5624,58.712921142578125
44413.196962701346,1767,5624,59.20659136772156
44413.196962701346,1768,5624,58.92437386512756
44413.196962701346,1769,5624,60.72655463218689
44413.196962701346,1770,5624,58.97823929786682
44413.196962701346,1771,5624,58.35088348388672
44413.196962701346,1772,5624,58.55137062072754
44413.196962701346,1773,5624,59.216591358184814
44413.196962701346,1774,5624,58.95227599143982
44413.196962701346,1775,5624,58.52940320968628
44413.196962701346,1776,5624,59.30137252807617
44413.196962701346,1777,5624,58.938308000564575
44413.196962701346,1778,5624,58.78572368621826
44413.196962701346,1779,5624,58.56929564476013
44413.196962701346,1780,5624,58.63611698150635
44413.196962701346,1781,5624,58.71194314956665
44413.196962701346,1782,5624,59.08787441253662
44413.196962701346,1783,5624,59.16570067405701
44413.196962701346,1784,5624,58.30600380897522
44413.196962701346,1785,5624,59.0480170249939
44413.196962701346,1786,5624,59.11583471298218
44413.196962701346,1787,5624,57.967905044555664
44413.196962701346,1788,5624,58.64412522315979
44413.196962701346,1789,5624,58.65509843826294
44413.196962701346,1790,5624,59.11084771156311
44413.196962701346,1791,5624,59.14078450202942
44413.196962701346,1792,5624,58.79967761039734
44413.196962701346,1793,5624,59.308345079422
44413.196962701346,1794,5624,59.207558393478394
44413.196962701346,1795,5624,60.17600202560425
44413.196962701346,1796,5624,59.292393922805786
44413.196962701346,1797,5624,59.96658802032471
44413.196962701346,1798,5624,58.675010204315186
44413.196962701346,1799,5624,58.231234073638916
44413.196962701346,1800,5624,59.918715715408325
44413.196962701346,1801,5624,58.62215542793274
44413.196962701346,1802,5624,58.46155285835266
44413.196962701346,1803,5624,58.773749113082886
44413.196962701346,1804,5624,58.539376974105835
44413.196962701346,1805,5624,58.27607989311218
43783.43692006395,1806,5624,58.869462728500366
44413.196962701346,1807,5624,59.040038108825684
44413.196962701346,1808,5624,59.1736843585968
44407.67229740716,1809,5624,58.46160531044006
44407.67229740716,1810,5624,58.69699454307556
44407.67229740716,1811,5624,58.48155879974365
44413.196962701346,1812,5624,59.02410697937012
44413.196962701346,1813,5624,58.91839122772217
44413.196962701346,1814,5624,59.582584381103516
43783.43692006395,1815,5624,58.6251437664032
44413.196962701346,1816,5624,58.42569279670715
44413.196962701346,1817,5624,59.24648451805115
44124.77896488263,1818,5624,60.080281496047974
44124.77896488263,1819,5624,59.80897784233093
44124.77896488263,1820,5624,59.40605664253235
44413.196962701346,1821,5624,58.74585294723511
44413.196962701346,1822,5624,59.463902950286865
44413.196962701346,1823,5624,58.892460346221924
43783.43692006395,1824,5624,59.16972327232361
44413.196962701346,1825,5624,59.46988606452942
44413.196962701346,1826,5624,59.23953580856323
43859.77071318895,1827,5624,58.978230714797974
43859.77071318895,1828,5624,59.58258628845215
43859.77071318895,1829,5624,59.11984205245972
43783.43692006395,1830,5624,60.05431509017944
43783.43692006395,1831,5624,59.54072618484497
43783.43692006395,1832,5624,58.35686993598938
43783.43692006395,1833,5624,60.067306995391846
44202.19825459853,1834,5624,58.83857727050781
44202.19825459853,1835,5624,58.2990198135376
43783.43692006395,1836,5624,59.07896041870117
43783.43692006395,1837,5624,60.09525752067566
43783.43692006395,1838,5624,58.83159399032593
43783.43692006395,1839,5624,59.65143537521362
43783.43692006395,1840,5624,59.71326684951782
43783.43692006395,1841,5624,59.769086837768555
43783.43692006395,1842,5624,58.76779365539551
43783.43692006395,1843,5624,59.13278818130493
43783.43692006395,1844,5624,59.7092707157135
44413.196962701346,1845,5624,58.57830023765564
44413.196962701346,1846,5624,58.80367350578308
44413.196962701346,1847,5624,58.56530690193176
44413.196962701346,1848,5624,59.324307680130005
44413.196962701346,1849,5624,58.66305136680603
44413.196962701346,1850,5624,58.64212131500244
44413.196962701346,1851,5624,58.874507188797
44413.196962701346,1852,5624,59.01510214805603
44413.196962701346,1853,5624,62.08785605430603
44407.67052692259,1854,5624,59.64843797683716
44407.67052692259,1855,5624,59.223546743392944
44407.67052692259,1856,5624,59.090928077697754
44413.196962701346,1857,5624,59.13381743431091
44413.196962701346,1858,5624,59.05898666381836
44413.196962701346,1859,5624,58.660022258758545
44413.196962701346,1860,5624,58.55835700035095
44413.196962701346,1861,5624,60.176995038986206
44413.196962701346,1862,5624,58.84858584403992
44413.196962701346,1863,5624,59.383145332336426
44413.196962701346,1864,5624,59.31729483604431
44413.196962701346,1865,5624,58.759785652160645
44413.196962701346,1866,5624,58.357890367507935
44413.196962701346,1867,5624,58.81164813041687
44413.196962701346,1868,5624,59.54771089553833
44413.196962701346,1869,5624,59.11087703704834
44392.14490182492,1870,5624,58.52444815635681
44413.196962701346,1871,5624,58.59126806259155
44392.14490182492,1872,5624,58.036755084991455
44392.14490182492,1873,5624,57.663753032684326
44392.14490182492,1874,5624,58.85350441932678
44392.14490182492,1875,5624,58.319989919662476
44392.14490182492,1876,5624,59.20360040664673
44392.14490182492,1877,5624,58.32000279426575
44392.14490182492,1878,5624,58.58226156234741
44392.14490182492,1879,5624,59.25549077987671
44392.14490182492,1880,5624,58.66005301475525
44392.14490182492,1881,5624,58.365878105163574
44392.14490182492,1882,5624,58.221227169036865
44392.14490182492,1883,5624,59.39211106300354
44392.14490182492,1884,5624,58.49252891540527
44392.14490182492,1885,5624,59.41805291175842
44392.14490182492,1886,5624,60.39939904212952
44392.14490182492,1887,5624,58.46760177612305
44392.14490182492,1888,5624,58.69498682022095
44392.14490182492,1889,5624,59.303359508514404
44413.196962701346,1890,5624,58.03472661972046
44413.196962701346,1891,5624,58.73686718940735
44413.196962701346,1892,5624,59.77909255027771
44413.196962701346,1893,5624,59.184677600860596
44413.196962701346,1894,5624,59.56263828277588
44413.196962701346,1895,5624,58.55735754966736
44413.196962701346,1896,5624,58.53143811225891
44413.196962701346,1897,5624,59.49781131744385
44413.196962701346,1898,5624,59.13181924819946
44413.196962701346,1899,5624,58.93930745124817
44413.196962701346,1900,5624,58.69495964050293
44413.196962701346,1901,5624,59.80000281333923
44413.196962701346,1902,5624,58.58921837806702
44413.196962701346,1903,5624,58.87351131439209
44413.196962701346,1904,5624,59.09392023086548
44413.196962701346,1905,5624,58.765769720077515
44413.196962701346,1906,5624,59.09089946746826
44413.196962701346,1907,5624,58.72986650466919
44413.196962701346,1908,5624,59.29834580421448
44413.196962701346,1909,5624,59.78304886817932
44413.196962701346,1910,5624,58.34290289878845
44413.196962701346,1911,5624,59.42600774765015
44413.196962701346,1912,5624,58.271125078201294
44413.196962701346,1913,5624,59.60951352119446
44413.196962701346,1914,5624,57.477243423461914
44413.196962701346,1915,5624,59.9276864528656
44413.196962701346,1916,5624,58.785715103149414
44413.196962701346,1917,5624,59.11483693122864
44413.196962701346,1918,5624,59.15475845336914
44413.196962701346,1919,5624,59.524773359298706
44413.196962701346,1920,5624,58.8705039024353
44413.196962701346,1921,5624,58.782724380493164
44413.196962701346,1922,5624,60.39942264556885
44413.196962701346,1923,5624,58.65207529067993
44413.196962701346,1924,5624,58.9662344455719
44413.196962701346,1925,5624,60.01446199417114
44413.196962701346,1926,5624,58.97820162773132
44413.196962701346,1927,5624,58.19332933425903
44413.196962701346,1928,5624,58.22621464729309
44413.196962701346,1929,5624,58.252166986465454
44413.196962701346,1930,5624,58.71291184425354
44413.196962701346,1931,5624,58.82660698890686
44413.196962701346,1932,5624,59.61552357673645
44413.196962701346,1933,5624,59.31430649757385
44413.196962701346,1934,5624,59.567625761032104
44413.196962701346,1935,5624,58.768791913986206
44413.196962701346,1936,5624,58.67401456832886
44413.196962701346,1937,5624,58.237199783325195
44413.196962701346,1938,5624,58.27311849594116
44413.196962701346,1939,5624,58.85253858566284
44413.196962701346,1940,5624,58.29705762863159
44413.196962701346,1941,5624,58.761780738830566
44413.196962701346,1942,5624,59.16869354248047
44413.196962701346,1943,5624,58.78571605682373
44413.196962701346,1944,5624,59.424009799957275
44413.196962701346,1945,5624,59.14578700065613
44413.196962701346,1946,5624,58.6341552734375
44413.196962701346,1947,5624,59.61247682571411
44413.196962701346,1948,5624,57.84227013587952
44413.196962701346,1949,5624,59.11087989807129
44413.196962701346,1950,5624,60.36053133010864
44413.196962701346,1951,5624,64.54832768440247
44413.196962701346,1952,5624,59.01712894439697
44413.196962701346,1953,5624,71.44487953186035
44413.196962701346,1954,5624,58.530370473861694
44413.196962701346,1955,5624,58.902440786361694
44413.196962701346,1956,5624,58.703935384750366
44413.196962701346,1957,5624,58.82963156700134
44413.196962701346,1958,5624,59.57463598251343
44413.196962701346,1959,5624,58.85954928398132
44413.196962701346,1960,5624,58.96723222732544
44413.196962701346,1961,5624,59.04405379295349
44413.196962701346,1962,5624,58.31101989746094
44413.196962701346,1963,5624,58.60123801231384
44413.196962701346,1964,5624,58.479535818099976
44413.196962701346,1965,5624,58.783751249313354
44413.196962701346,1966,5624,59.27742958068848
44413.196962701346,1967,5624,58.56633377075195
44413.196962701346,1968,5624,59.16568207740784
44413.196962701346,1969,5624,59.19365620613098
44413.196962701346,1970,5624,58.49646186828613
44413.196962701346,1971,5624,58.52641224861145
44413.196962701346,1972,5624,58.5413715839386
44413.196962701346,1973,5624,59.14373064041138
44413.196962701346,1974,5624,58.779765367507935
44413.196962701346,1975,5624,59.378133058547974
44413.196962701346,1976,5624,59.24747943878174
44413.196962701346,1977,5624,60.103193283081055
44413.196962701346,1978,5624,58.827641010284424
44413.196962701346,1979,5624,58.2442090511322
44413.196962701346,1980,5624,59.21058130264282
44413.196962701346,1981,5624,59.31034183502197
44413.196962701346,1982,5624,58.9153892993927
44413.196962701346,1983,5624,60.881110429763794
44413.196962701346,1984,5624,59.32926297187805
44413.196962701346,1985,5624,58.588279247283936
44413.196962701346,1986,5624,59.645445585250854
44413.196962701346,1987,5624,59.700297832489014
44413.196962701346,1988,5624,59.14677810668945
44413.196962701346,1989,5624,58.958226680755615
44413.196962701346,1990,5624,59.13481116294861
44413.196962701346,1991,5624,58.56832790374756
44413.196962701346,1992,5624,58.3578896522522
44413.196962701346,1993,5624,58.85156846046448
44413.196962701346,1994,5624,58.4705605506897
44413.196962701346,1995,5624,58.446653842926025
44413.196962701346,1996,5624,59.468897581100464
44413.196962701346,1997,5624,59.584550857543945
44413.196962701346,1998,5624,58.9343204498291
44413.196962701346,1999,5624,58.954293727874756
44413.196962701346,2000,5624,59.11084604263306
44413.196962701346,2001,5624,58.057692766189575
44413.196962701346,2002,5624,58.20726466178894
44413.196962701346,2003,5624,60.2019567489624
44413.196962701346,2004,5624,58.31896471977234
44413.196962701346,2005,5624,59.593587160110474
44413.196962701346,2006,5624,59.11184310913086
44413.196962701346,2007,5624,58.80065178871155
44413.196962701346,2008,5624,58.88545036315918
44413.196962701346,2009,5624,58.65807819366455
44413.196962701346,2010,5624,59.22856092453003
44413.196962701346,2011,5624,58.87450981140137
44413.196962701346,2012,5624,58.608192682266235
44413.196962701346,2013,5624,58.53641152381897
44413.196962701346,2014,5624,60.734501361846924
44413.196962701346,2015,5624,58.204272747039795
