value,S1,S2,time(s),
43356.43171,994,0,62.86516738,
43356.43171,995,0,62.50684643,
43001.1961,996,0,62.17589545,
43356.43171,997,0,63.27772212,
43356.43171,998,0,63.14629865,
43002.26841,999,0,62.61489987,
43356.43171,1000,0,67.45000887,
43356.43171,1001,0,65.8649869,
43356.43171,1002,0,65.0417366,
43356.43171,1003,0,63.52209616,
43356.43171,1004,0,66.2696774,
43356.43171,1005,0,66.38024616,
43356.43171,1006,0,67.79957414,
43356.43171,1007,0,65.75530124,
43002.26841,1008,0,65.30855775,
43356.43171,1009,0,65.87604213,
43356.43171,1010,0,66.24403572,
43356.43171,1011,0,64.05959392,
43356.43171,1012,0,65.31996131,
43356.43171,1013,0,65.51996875,
43356.43171,1014,0,64.50944757,
43356.43171,1015,0,62.25085449,
43356.43171,1016,0,64.01049232,
43002.26841,1017,0,61.93873119,
43356.43171,1018,0,62.40061021,
43356.43171,1019,0,63.10237312,
43356.43171,1020,0,64.32671905,
43356.43171,1021,0,63.31470084,
43356.43171,1022,0,64.0443759,
43356.43171,1023,0,62.16677475,
43356.43171,1024,0,62.66658902,
43356.43171,1025,0,64.97699642,
43002.26841,1026,0,62.57362247,
43356.43171,1027,0,62.39699388,
43356.43171,1028,0,63.39375639,
43356.43171,1029,0,62.39524126,
43356.43171,1030,0,62.32753134,
43356.43171,1031,0,68.11168003,
43356.43171,1032,0,67.92903256,
43356.43171,1033,0,69.71166205,
43356.43171,1034,0,68.18981814,
43001.1961,1035,0,65.41817307,
43001.1961,1036,0,65.34101844,
43001.1961,1037,0,66.52230215,
43001.1961,1038,0,67.1921277,
43356.43171,1039,0,67.65231442,
43356.43171,1040,0,65.89916825,
43001.1961,1041,0,64.46187997,
43356.43171,1042,0,65.50695467,
43356.43171,1043,0,63.6723156,
43002.26841,1044,0,65.50962329,
43356.43171,1045,0,65.83144689,
43356.43171,1046,0,62.48423934,
43356.43171,1047,0,63.92075276,
43356.43171,1048,0,62.4147253,
43356.43171,1049,0,62.90415406,
43356.43171,1050,0,65.07473493,
43356.43171,1051,0,62.55193877,
43356.43171,1052,0,62.72327685,
43002.26841,1053,0,62.5537312,
43356.43171,1054,0,62.67365289,
43356.43171,1055,0,61.7312572,
43356.43171,1056,0,62.57246089,
43356.43171,1057,0,63.17764306,
43356.43171,1058,0,63.7232523,
43356.43171,1059,0,63.17362165,
43356.43171,1060,0,63.38746452,
43356.43171,1061,0,63.77410865,
43002.26841,1062,0,62.05291033,
43356.43171,1063,0,66.9457643,
43356.43171,1064,0,63.79045749,
43356.43171,1065,0,66.35295415,
43356.43171,1066,0,66.83756161,
43356.43171,1067,0,64.69039369,
43356.43171,1068,0,62.94635272,
43356.43171,1069,0,62.55673432,
43356.43171,1070,0,63.91033649,
43002.26841,1071,0,64.38921881,
43356.43171,1072,0,64.77267647,
43356.43171,1073,0,63.12348342,
43356.43171,1074,0,64.07559657,
43356.43171,1075,0,63.14291286,
43356.43171,1076,0,63.8497045,
43356.43171,1077,0,62.79286003,
43356.43171,1078,0,64.37004399,
43356.43171,1079,0,63.47267151,
40970.5507,1080,0,63.08976817,
40970.5507,1081,0,61.84331226,
40970.5507,1082,0,64.00343442,
43001.1961,1083,0,64.87653017,
43356.43171,1084,0,62.72388768,
43356.43171,1085,0,64.0198276,
43001.1961,1086,0,62.33055162,
43356.43171,1087,0,63.62362647,
43356.43171,1088,0,65.03466368,
43002.26841,1089,0,62.34337378,
43356.43171,1090,0,62.63328242,
43356.43171,1091,0,64.32018614,
43356.43171,1092,0,62.81773162,
43356.43171,1093,0,63.40229607,
43356.43171,1094,0,64.15182853,
43356.43171,1095,0,62.43505502,
43356.43171,1096,0,64.56368828,
43356.43171,1097,0,63.83128524,
43002.26841,1098,0,62.2194066,
43356.43171,1099,0,63.27527761,
43356.43171,1100,0,64.15900493,
43356.43171,1101,0,63.62753892,
43356.43171,1102,0,62.35016632,
43356.43171,1103,0,63.31385517,
43356.43171,1104,0,62.71769071,
43356.43171,1105,0,64.8452723,
43356.43171,1106,0,63.14309931,
43002.26841,1107,0,63.78269506,
43356.43171,1108,0,63.23932648,
43356.43171,1109,0,63.38070917,
43356.43171,1110,0,62.72687912,
43356.43171,1111,0,64.99367356,
43356.43171,1112,0,63.61006451,
43356.43171,1113,0,62.77655768,
43356.43171,1114,0,62.98550677,
43356.43171,1115,0,63.86340594,
43002.26841,1116,0,62.78036046,
43356.43171,1117,0,62.93549752,
43356.43171,1118,0,63.15314627,
43356.43171,1119,0,64.98887753,
43356.43171,1120,0,63.0463419,
43356.43171,1121,0,63.63634229,
43356.43171,1122,0,63.53310895,
43356.43171,1123,0,63.12452507,
43356.43171,1124,0,62.31340694,
42462.1478,1125,0,62.62167168,
42750.37881,1126,0,64.39498067,
42750.37881,1127,0,62.66324615,
42462.1478,1128,0,61.64587331,
42462.1478,1129,0,61.36464548,
42462.1478,1130,0,62.76573944,
42462.1478,1131,0,61.60043216,
42462.1478,1132,0,62.17756653,
42462.1478,1133,0,61.98395872,
42462.1487,1134,0,65.72323298,
42462.14854,1135,0,74.60287833,
42462.14854,1136,0,62.12338614,
42462.1478,1137,0,62.2001636,
42462.1478,1138,0,62.4108119,
42462.1478,1139,0,61.433604,
42462.1478,1140,0,61.21522284,
42462.1478,1141,0,62.84428716,
42462.1478,1142,0,62.86633229,
42462.1487,1143,0,61.736696,
42462.14854,1144,0,61.50198817,
42462.14854,1145,0,62.32550645,
42462.1478,1146,0,63.83424854,
42462.1478,1147,0,62.13545036,
42462.1478,1148,0,62.30679989,
42462.1478,1149,0,63.73412204,
42462.1478,1150,0,62.1803596,
42462.1478,1151,0,63.19415236,
42462.1487,1152,0,62.07026792,
42462.14854,1153,0,61.90382123,
42462.14854,1154,0,64.28585434,
42462.1478,1155,0,62.14327455,
42462.1478,1156,0,63.05491972,
42462.1478,1157,0,61.55307794,
42462.1478,1158,0,64.59332967,
42462.1478,1159,0,61.69901395,
42462.1478,1160,0,63.20284176,
42462.1487,1161,0,61.30489087,
42462.14854,1162,0,61.50208545,
42462.14854,1163,0,61.88316274,
42462.1478,1164,0,64.39544201,
42462.1478,1165,0,61.85399461,
42462.1478,1166,0,62.41575098,
42462.1478,1167,0,62.3430233,
42462.1478,1168,0,61.79452682,
42462.1478,1169,0,61.5899086,
42441.20066,1170,0,62.02533746,
42441.20066,1171,0,62.11379194,
42441.20066,1172,0,64.84538269,
42750.37881,1173,0,62.4467237,
42441.20066,1174,0,61.77304721,
42441.20066,1175,0,61.44865155,
42750.37881,1176,0,62.42538953,
42441.20066,1177,0,65.33061671,
42441.20066,1178,0,62.91766047,
42750.37881,1179,0,67.80069566,
42750.37881,1180,0,62.71609426,
42750.37881,1181,0,62.64413619,
42441.20066,1182,0,62.78392506,
42441.20066,1183,0,62.9130106,
42441.20066,1184,0,61.3274076,
42441.20066,1185,0,61.94982815,
42441.20066,1186,0,61.96353245,
42441.20066,1187,0,61.78413749,
42750.37881,1188,0,63.043787,
42750.37881,1189,0,62.94609213,
42750.37881,1190,0,62.70436811,
42441.20066,1191,0,62.55173349,
42441.20066,1192,0,62.54236341,
42441.20066,1193,0,65.88314509,
42441.20066,1194,0,62.31780887,
42441.20066,1195,0,63.04386926,
42441.20066,1196,0,62.35364342,
42750.37881,1197,0,62.49640489,
42750.37881,1198,0,65.71039343,
42750.37881,1199,0,62.42702532,
42441.20066,1200,0,62.74370122,
42441.20066,1201,0,62.75384855,
42441.20066,1202,0,61.73413539,
42441.20066,1203,0,61.5837431,
42441.20066,1204,0,62.36694837,
42441.20066,1205,0,62.40563583,
42750.37881,1206,0,64.76404047,
42750.37881,1207,0,62.81286693,
42750.37881,1208,0,63.89566755,
42441.20066,1209,0,62.61625576,
42441.20066,1210,0,61.56509399,
42441.20066,1211,0,62.19371819,
42441.20066,1212,0,62.93641067,
42441.20066,1213,0,62.08526111,
42441.20066,1214,0,63.23034573,
42441.20066,1215,0,62.16406083,
42441.20066,1216,0,61.04378009,
42441.20066,1217,0,63.95318007,
42750.37881,1218,0,62.58655548,
42441.20066,1219,0,61.77922344,
42441.20066,1220,0,63.60642195,
42750.37881,1221,0,64.37266898,
42441.20066,1222,0,63.7747736,
42441.20066,1223,0,62.68047881,
42750.37881,1224,0,64.52379155,
42750.37881,1225,0,62.92492747,
42750.37881,1226,0,62.29332685,
42441.20066,1227,0,61.50539851,
42441.20066,1228,0,64.00332212,
42441.20066,1229,0,63.03412199,
42441.20066,1230,0,62.11535573,
42441.20066,1231,0,61.5626812,
42441.20066,1232,0,64.07127476,
42750.37881,1233,0,61.91325879,
42750.37881,1234,0,65.27042747,
42750.37881,1235,0,63.33389091,
42441.20066,1236,0,64.68590379,
42441.20066,1237,0,61.3232646,
42441.20066,1238,0,63.23947263,
42441.20066,1239,0,63.20336246,
42441.20066,1240,0,62.11323643,
42441.20066,1241,0,61.84429574,
42750.37881,1242,0,62.45920634,
42750.37881,1243,0,63.84607196,
42750.37881,1244,0,62.35036039,
42441.20066,1245,0,62.98966813,
42441.20066,1246,0,62.03320479,
42441.20066,1247,0,61.67744517,
42441.20066,1248,0,65.68710589,
42441.20066,1249,0,61.30343318,
42441.20066,1250,0,67.79907393,
42750.37881,1251,0,69.02228022,
42750.37881,1252,0,69.15837455,
42750.37881,1253,0,63.74271607,
42441.20066,1254,0,69.26007485,
42441.20066,1255,0,61.45135641,
42441.20066,1256,0,61.24964547,
42441.20066,1257,0,61.66992283,
42441.20066,1258,0,61.58992338,
42441.20066,1259,0,63.30991125,
42441.20066,1260,0,61.56992269,
42441.20066,1261,0,61.10993004,
42441.20066,1262,0,60.80992484,
42441.1996,1263,0,61.55359674,
42441.20066,1264,0,62.59234405,
42441.20066,1265,0,64.76777315,
42441.1996,1266,0,61.42989588,
42441.20066,1267,0,62.99992394,
42441.20066,1268,0,62.3425591,
42750.37881,1269,0,62.44601202,
42750.37881,1270,0,63.6598897,
42750.37881,1271,0,62.54582191,
42441.20066,1272,0,61.65345597,
42441.20066,1273,0,62.83148241,
42441.20066,1274,0,61.75992656,
42441.20066,1275,0,62.18793535,
42441.20066,1276,0,62.18994069,
42441.20066,1277,0,61.82524443,
42750.37881,1278,0,61.75599337,
42750.37881,1279,0,66.70991421,
42750.37881,1280,0,62.79700041,
42441.20066,1281,0,63.24992085,
42441.20066,1282,0,63.32602453,
42441.20066,1283,0,63.7464838,
42441.20066,1284,0,61.56993008,
42441.20066,1285,0,62.49795032,
42441.20066,1286,0,66.55008054,
42750.37881,1287,0,115.2887759,
42750.37881,1288,0,83.62684464,
42750.37881,1289,0,81.2411716,
42441.20066,1290,0,80.44998741,
42441.20066,1291,0,78.14002967,
42441.20066,1292,0,61.83992457,
42441.20066,1293,0,63.26779962,
42441.20066,1294,0,66.80991364,
42441.20066,1295,0,64.0898912,
42750.37881,1296,0,61.22992349,
42750.37881,1297,0,61.2799232,
42750.37881,1298,0,61.9299283,
42441.20066,1299,0,61.35515642,
42441.20066,1300,0,61.44348097,
42441.20066,1301,0,62.13992167,
42441.20066,1302,0,64.1499238,
42441.20066,1303,0,61.26221657,
42441.20066,1304,0,61.17200518,
42750.37881,1305,0,62.53993034,
42750.37881,1306,0,66.14991665,
42750.37881,1307,0,61.99338508,
42750.37881,1308,0,63.97204447,
42441.20066,1309,0,62.18303847,
42441.20066,1310,0,61.82910395,
42750.37881,1311,0,63.69160986,
42441.20066,1312,0,61.6860261,
42441.20066,1313,0,62.37863445,
42750.37881,1314,0,63.85988951,
42750.37881,1315,0,64.51312494,
42750.37881,1316,0,63.5220964,
42441.20066,1317,0,62.97356176,
42441.20066,1318,0,62.90698457,
42441.20066,1319,0,61.8699255,
42441.20066,1320,0,63.93372416,
42441.20066,1321,0,62.58992696,
42441.20066,1322,0,62.78992438,
42750.37881,1323,0,63.24376369,
42750.37881,1324,0,66.66201615,
42750.37881,1325,0,63.24303746,
42441.20066,1326,0,62.23527336,
42441.20066,1327,0,61.89266777,
42441.20066,1328,0,63.25796366,
42441.20066,1329,0,63.00201201,
42441.20066,1330,0,63.35013485,
42441.20066,1331,0,66.21302295,
42750.37881,1332,0,62.3765161,
42750.37881,1333,0,65.05205989,
42750.37881,1334,0,64.68508148,
42441.20066,1335,0,63.20991993,
42441.20066,1336,0,61.44599462,
42441.20066,1337,0,62.01873183,
42441.20066,1338,0,63.69596791,
42441.1996,1339,0,62.77332187,
42441.1996,1340,0,62.50962281,
42750.37881,1341,0,63.73467827,
42750.37881,1342,0,62.41954923,
42750.37881,1343,0,62.82215142,
42441.20066,1344,0,63.2586236,
42441.20066,1345,0,62.70992255,
42441.20066,1346,0,62.38170052,
42441.20066,1347,0,62.87966156,
42441.1996,1348,0,64.68746471,
42441.1996,1349,0,62.14938831,
42441.20255,1350,0,62.31311941,
42441.20255,1351,0,63.87309885,
42441.20255,1352,0,62.1121974,
42441.20255,1353,0,61.76200843,
42750.37881,1354,0,63.15950251,
42750.37881,1355,0,62.21652079,
42441.20255,1356,0,62.5507493,
42750.37881,1357,0,63.01259804,
42750.37881,1358,0,65.29741025,
42750.37881,1359,0,63.54206491,
42750.37881,1360,0,63.13852835,
42750.37881,1361,0,62.66992021,
42441.20255,1362,0,62.32608008,
42750.37881,1363,0,63.92280197,
42750.37881,1364,0,62.78211355,
42750.37881,1365,0,63.78468227,
42750.37881,1366,0,63.12870741,
42750.37881,1367,0,63.49915457,
42750.37881,1368,0,65.41701436,
42750.37881,1369,0,62.74918818,
42750.37881,1370,0,62.78692532,
42441.20255,1371,0,63.15896416,
42750.37881,1372,0,62.54317737,
42750.37881,1373,0,62.59566712,
42441.20255,1374,0,64.86991739,
42750.37881,1375,0,65.01552939,
42750.37881,1376,0,62.04992247,
42750.37881,1377,0,64.25219083,
42750.37881,1378,0,62.75221729,
42750.37881,1379,0,62.50991821,
42750.37881,1380,0,62.90898323,
42750.37881,1381,0,63.09992123,
42750.37881,1382,0,64.70606637,
42441.20255,1383,0,62.73599148,
42750.37881,1384,0,62.37253666,
42750.37881,1385,0,62.58204246,
42750.37881,1386,0,63.29651189,
42750.37881,1387,0,62.67297697,
42750.37881,1388,0,62.62567091,
42441.20255,1389,0,62.64989424,
42750.37881,1390,0,64.61746621,
42750.37881,1391,0,62.616467,
42441.20255,1392,0,63.75604892,
42750.37881,1393,0,63.44989038,
42750.37881,1394,0,63.78103948,
42750.37881,1395,0,62.52991939,
42750.37881,1396,0,62.87337232,
42750.37881,1397,0,63.13222098,
42420.24196,1398,0,63.10699415,
42750.37881,1399,0,62.74846458,
42750.37881,1400,0,63.53992081,
42420.24196,1401,0,64.23504257,
42420.24196,1402,0,62.1920042,
42750.37881,1403,0,64.65806198,
42750.37881,1404,0,62.78198767,
42750.37881,1405,0,62.67323327,
42750.37881,1406,0,65.64301467,
42750.37881,1407,0,62.58941674,
42750.37881,1408,0,63.74992299,
42750.37881,1409,0,63.53946996,
42750.37881,1410,0,63.35564637,
42750.37881,1411,0,71.34849858,
42750.37881,1412,0,64.6384635,
42750.37881,1413,0,69.40935016,
42750.37881,1414,0,65.56400418,
42750.37881,1415,0,71.92818928,
42750.37881,1416,0,67.19782019,
42750.37881,1417,0,64.6792779,
42750.37881,1418,0,65.69762778,
42750.37881,1419,0,64.29899812,
42750.37881,1420,0,66.71259332,
42750.37881,1421,0,63.33987069,
42750.37881,1422,0,61.99063778,
42750.37881,1423,0,61.61058021,
42750.37881,1424,0,61.90742016,
42750.37881,1425,0,61.75309277,
42750.37881,1426,0,62.13762236,
42750.37881,1427,0,61.73992729,
42750.37881,1428,0,61.31992269,
42750.37881,1429,0,62.39989781,
42750.37881,1430,0,62.17232108,
42750.37881,1431,0,63.35426331,
42750.37881,1432,0,62.02012134,
42750.37881,1433,0,63.08028531,
42750.37881,1434,0,62.49992609,
42750.37881,1435,0,64.1285162,
42750.37881,1436,0,63.66924357,
42750.37881,1437,0,62.34992385,
42750.37881,1438,0,62.10634303,
42750.37881,1439,0,65.79217482,
42750.37881,1440,0,63.35956454,
42750.37881,1441,0,65.71584797,
42750.37881,1442,0,63.54914165,
42420.24196,1443,0,64.75036693,
42750.37881,1444,0,65.42997813,
42750.37881,1445,0,65.26119184,
42420.24196,1446,0,64.52805972,
42420.24196,1447,0,60.85376191,
42750.37881,1448,0,64.84428191,
42750.37881,1449,0,61.86387801,
42750.37881,1450,0,61.82048941,
42750.37881,1451,0,62.09989452,
42750.37881,1452,0,61.41243148,
42750.37881,1453,0,61.38083816,
42750.37881,1454,0,62.79484034,
42750.37881,1455,0,65.59043837,
42750.37881,1456,0,67.79622746,
42750.37881,1457,0,64.89345026,
42750.37881,1458,0,64.40377641,
42750.37881,1459,0,64.26182127,
42750.37881,1460,0,71.37820172,
42750.37881,1461,0,71.72161269,
42750.37881,1462,0,65.76558471,
42750.37881,1463,0,66.47268128,
42750.37881,1464,0,66.83650684,
42750.37881,1465,0,63.34699202,
42750.37881,1466,0,68.82392216,
42750.37881,1467,0,63.62310219,
42750.37881,1468,0,58.60987115,
42750.37881,1469,0,58.98049426,
42750.37881,1470,0,59.25992799,
42750.37881,1471,0,58.52993679,
42750.37881,1472,0,59.35992837,
42750.37881,1473,0,59.43991137,
42750.37881,1474,0,57.81989455,
42750.37881,1475,0,58.64993,
42750.37881,1476,0,58.89990067,
42750.37881,1477,0,61.65992308,
42750.37881,1478,0,58.86986971,
42750.37881,1479,0,58.87993336,
42750.37881,1480,0,59.24990559,
42750.37881,1481,0,58.48991942,
42750.37881,1482,0,59.04992938,
42750.37881,1483,0,58.62992835,
42750.37881,1484,0,58.31992936,
42750.37881,1485,0,59.63992763,
42750.37881,1486,0,58.85992908,
42750.37881,1487,0,58.25993347,
42420.24196,1488,0,58.50993681,
42750.37881,1489,0,58.56030488,
42750.37881,1490,0,58.19993925,
42420.24196,1491,0,58.37992549,
42420.24196,1492,0,57.51991892,
42750.37881,1493,0,58.04989958,
42750.37881,1494,0,59.49992895,
42750.37881,1495,0,58.45993137,
42750.37881,1496,0,57.97990012,
42750.37881,1497,0,59.25992966,
42750.37881,1498,0,59.41993284,
42750.37881,1499,0,58.77047729,
42750.37881,1500,0,58.80993199,
42750.37881,1501,0,58.3599205,
42750.37881,1502,0,58.41989994,
42750.37881,1503,0,59.17992854,
42750.37881,1504,0,58.79994082,
42750.37881,1505,0,58.2699337,
42750.37881,1506,0,58.45990133,
42750.37881,1507,0,61.33989358,
42750.37881,1508,0,58.18993521,
42750.37881,1509,0,58.6504662,
42750.37881,1510,0,60.27993107,
42750.37881,1511,0,59.14992809,
42750.37881,1512,0,58.50160885,
42750.37881,1513,0,58.08993125,
42750.37881,1514,0,59.15993214,
42750.37881,1515,0,58.53986216,
42750.37881,1516,0,58.12989259,
42750.37881,1517,0,58.74993563,
42750.37881,1518,0,59.89993,
42750.37881,1519,0,58.68993354,
42750.37881,1520,0,58.79043484,
42750.37881,1521,0,61.00992894,
42750.37881,1522,0,59.49989581,
42750.37881,1523,0,59.11993146,
42750.37881,1524,0,58.77992916,
42750.37881,1525,0,58.75989819,
42750.37881,1526,0,58.77989936,
42750.37881,1527,0,59.13992906,
42750.37881,1528,0,58.35993314,
42750.37881,1529,0,59.23992825,
42750.37881,1530,0,59.26993227,
42750.37881,1531,0,58.61989832,
42750.37881,1532,0,59.33993363,
42420.24196,1533,0,57.79993176,
42750.37881,1534,0,58.14990091,
42750.37881,1535,0,58.15882111,
42420.24196,1536,0,58.69989657,
42420.24196,1537,0,57.71993089,
42750.37881,1538,0,70.91990995,
42750.37881,1539,0,58.96995664,
42750.37881,1540,0,58.11048079,
42750.37881,1541,0,58.11989903,
42750.37881,1542,0,58.88993192,
42750.37881,1543,0,58.80989861,
42750.37881,1544,0,58.41987586,
42750.37881,1545,0,58.82990074,
42750.37881,1546,0,60.76992607,
42750.37881,1547,0,59.03993416,
42750.37881,1548,0,58.66992855,
42750.37881,1549,0,59.32993126,
42750.37881,1550,0,58.57050514,
42750.37881,1551,0,58.87989068,
42750.37881,1552,0,58.76992917,
42750.37881,1553,0,58.01994157,
42750.37881,1554,0,61.08992696,
42750.37881,1555,0,58.79992914,
42750.37881,1556,0,58.14992905,
42750.37881,1557,0,58.82988667,
42750.37881,1558,0,58.66993713,
42750.37881,1559,0,58.50990272,
42750.37881,1560,0,58.61076331,
42750.37881,1561,0,59.26993084,
42750.37881,1562,0,58.54993367,
42750.37881,1563,0,58.9799192,
42750.37881,1564,0,58.73992872,
42750.37881,1565,0,58.66993618,
42750.37881,1566,0,59.35993171,
42750.37881,1567,0,58.23992753,
42750.37881,1568,0,58.34993267,
42750.37881,1569,0,60.84992838,
42750.37881,1570,0,58.10993242,
42750.37881,1571,0,58.65989923,
42750.37881,1572,0,58.04990602,
42750.37881,1573,0,59.03510022,
42750.37881,1574,0,58.57993698,
42441.20255,1575,0,57.71993089,
42441.20255,1576,0,57.62990499,
42441.20255,1577,0,58.14989901,
42441.20255,1578,0,57.67993379,
42750.37881,1579,0,58.9499259,
42750.37881,1580,0,58.9085052,
42441.20255,1581,0,57.45993519,
42750.37881,1582,0,60.32992625,
42750.37881,1583,0,59.25993037,
42750.37881,1584,0,59.44992733,
42750.37881,1585,0,58.69132543,
42750.37881,1586,0,58.09987926,
42441.20255,1587,0,58.82992482,
42750.37881,1588,0,58.12990427,
42750.37881,1589,0,57.9898994,
42750.37881,1590,0,61.5599308,
42750.37881,1591,0,58.76992989,
42750.37881,1592,0,58.76993489,
42750.37881,1593,0,59.63993263,
42750.37881,1594,0,58.45989633,
42750.37881,1595,0,58.55992913,
42441.20255,1596,0,58.39993906,
42750.37881,1597,0,60.3999269,
42750.37881,1598,0,60.17993021,
42441.20255,1599,0,60.04992914,
42750.37881,1600,0,58.30993462,
42750.37881,1601,0,58.35047579,
42750.37881,1602,0,58.96989918,
42750.37881,1603,0,58.59042668,
42750.37881,1604,0,58.03989673,
42750.37881,1605,0,58.78989863,
42750.37881,1606,0,57.98993087,
42750.37881,1607,0,58.23992634,
42441.20255,1608,0,58.14993191,
42750.37881,1609,0,58.08993006,
42750.37881,1610,0,58.66992879,
42750.37881,1611,0,59.10851908,
42750.37881,1612,0,60.46992373,
42750.37881,1613,0,58.17990112,
42441.20255,1614,0,62.72107005,
42750.37881,1615,0,62.23989415,
42750.37881,1616,0,58.19992828,
42441.20255,1617,0,58.27993679,
42750.37881,1618,0,59.34992814,
42750.37881,1619,0,58.86992884,
42750.37881,1620,0,59.18896794,
42750.37881,1621,0,58.38050103,
42750.37881,1622,0,58.72992873,
42420.24196,1623,0,57.71989942,
42750.37881,1624,0,57.84990549,
42750.37881,1625,0,58.28993011,
42420.24196,1626,0,58.5398984,
42420.24196,1627,0,58.46993065,
42750.37881,1628,0,57.84990191,
42750.37881,1629,0,58.34993052,
42750.37881,1630,0,60.28992581,
42750.37881,1631,0,58.27045274,
42750.37881,1632,0,58.54993296,
42750.37881,1633,0,58.61990285,
42750.37881,1634,0,60.52993584,
42750.37881,1635,0,59.20991993,
42750.37881,1636,0,58.86989689,
42750.37881,1637,0,58.66989851,
42750.37881,1638,0,58.43992901,
42750.37881,1639,0,58.85993576,
42750.37881,1640,0,59.09993458,
42750.37881,1641,0,58.75600123,
42750.37881,1642,0,59.21993089,
42750.37881,1643,0,59.37990236,
42750.37881,1644,0,58.63992071,
42750.37881,1645,0,58.18992949,
42750.37881,1646,0,58.71989536,
42750.37881,1647,0,58.27993131,
42750.37881,1648,0,58.66993713,
42750.37881,1649,0,58.36165404,
42750.37881,1650,0,58.61992764,
42750.37881,1651,0,58.49990606,
42750.37881,1652,0,59.00048852,
42750.37881,1653,0,58.29994535,
42750.37881,1654,0,58.83992982,
42750.37881,1655,0,59.26993322,
42750.37881,1656,0,58.31992865,
42750.37881,1657,0,58.92951751,
42750.37881,1658,0,58.88092947,
42750.37881,1659,0,58.42989874,
42750.37881,1660,0,59.08992672,
42750.37881,1661,0,60.06993127,
42750.37881,1662,0,58.17989945,
42750.37881,1663,0,58.63993049,
42750.37881,1664,0,59.07992959,
42750.37881,1665,0,58.6399169,
42750.37881,1666,0,58.27990627,
42750.37881,1667,0,58.64992642,
42420.24196,1668,0,57.58992958,
42750.37881,1669,0,58.29990172,
42750.37881,1670,0,58.93992877,
42420.24196,1671,0,58.19994164,
42420.24196,1672,0,58.38802028,
42750.37881,1673,0,59.46993518,
42750.37881,1674,0,58.65993834,
42750.37881,1675,0,59.37992883,
42750.37881,1676,0,59.01992774,
42750.37881,1677,0,60.62992907,
42750.37881,1678,0,58.50992894,
42750.37881,1679,0,58.78993416,
42750.37881,1680,0,58.2599299,
42750.37881,1681,0,58.26993203,
42750.37881,1682,0,59.45042276,
42750.37881,1683,0,59.54992795,
42750.37881,1684,0,58.47993016,
42750.37881,1685,0,58.77991009,
42750.37881,1686,0,60.5499227,
42750.37881,1687,0,58.43990588,
42750.37881,1688,0,58.7799077,
42750.37881,1689,0,58.40990496,
42750.37881,1690,0,58.83993578,
42750.37881,1691,0,59.50993133,
42750.37881,1692,0,60.06989145,
42750.37881,1693,0,57.77990413,
42750.37881,1694,0,59.54991484,
42750.37881,1695,0,58.74989343,
42750.37881,1696,0,58.11992455,
42750.37881,1697,0,59.51992941,
42750.37881,1698,0,59.00992846,
42750.37881,1699,0,58.32992864,
42750.37881,1700,0,59.51992869,
42750.37881,1701,0,58.38992953,
42750.37881,1702,0,58.91993475,
42750.37881,1703,0,60.2904985,
42750.37881,1704,0,59.34993339,
42750.37881,1705,0,58.90990043,
42750.37881,1706,0,59.47992206,
42750.37881,1707,0,58.58993149,
42750.37881,1708,0,58.05990124,
42750.37881,1709,0,58.90990162,
42750.37881,1710,0,58.77989936,
42750.37881,1711,0,58.18992949,
42750.37881,1712,0,58.66992974,
42420.24196,1713,0,58.49053574,
42750.37881,1714,0,60.71992564,
42750.37881,1715,0,58.43990374,
42420.24196,1716,0,58.03993988,
42420.24196,1717,0,58.29993081,
42750.37881,1718,0,58.8299346,
42750.37881,1719,0,58.10105324,
42750.37881,1720,0,58.87092543,
42750.37881,1721,0,58.15993237,
42750.37881,1722,0,60.32985711,
42750.37881,1723,0,58.98050475,
42750.37881,1724,0,58.34992838,
42750.37881,1725,0,58.17986274,
42750.37881,1726,0,58.9094913,
42750.37881,1727,0,58.86988759,
42750.37881,1728,0,57.88993764,
42750.37881,1729,0,58.55990148,
42750.37881,1730,0,58.2999289,
42750.37881,1731,0,58.66993308,
42750.37881,1732,0,58.80990052,
42750.37881,1733,0,58.73993373,
42750.37881,1734,0,58.4799006,
42750.37881,1735,0,59.42993379,
42750.37881,1736,0,60.89989448,
42750.37881,1737,0,58.24993014,
42750.37881,1738,0,59.1399157,
42750.37881,1739,0,58.2199347,
42750.37881,1740,0,58.6699338,
42750.37881,1741,0,58.87993312,
42750.37881,1742,0,59.19993281,
42750.37881,1743,0,58.4499135,
42750.37881,1744,0,59.43992686,
42750.37881,1745,0,57.88993001,
42750.37881,1746,0,58.11992979,
