EngSize,Age,Gender,Marital,exp,Owner,vAge,Garage,AntiTFD,import,Loss,
1.8,55,男,已婚,7,私人,1,有,无防盗装置,进口,0,0
1.6,54,男,已婚,7,私人,1,有,无防盗装置,进口,0,0
1.8,52,男,已婚,7,私人,1,有,无防盗装置,进口,0,0
1.8,52,女,未婚,7,私人,1,无,无防盗装置,进口,0,0
1.8,52,男,已婚,7,私人,1,有,有防盗装置,进口,1,2328
1.4,51,男,已婚,7,私人,1,无,有防盗装置,国产,1,922.8
1.4,51,男,已婚,7,公司,1,有,无防盗装置,国产,1,928.6
1.4,51,男,已婚,7,私人,1,有,无防盗装置,国产,1,1131.2
1.5,51,男,已婚,7,私人,1,有,无防盗装置,国产,0,0
1.6,51,男,已婚,7,私人,1,有,有防盗装置,国产,0,0
1.8,51,男,已婚,7,私人,1,有,无防盗装置,国产,1,480
1.6,50,男,已婚,7,私人,1,无,无防盗装置,国产,0,0
1.6,50,男,已婚,7,私人,1,有,无防盗装置,国产,1,1832.6
1.8,50,男,已婚,7,私人,1,有,无防盗装置,进口,0,0
1.8,50,男,已婚,7,私人,1,有,有防盗装置,国产,1,709.2
1.8,50,男,已婚,7,私人,1,有,有防盗装置,国产,1,1707.8
2,50,男,已婚,7,私人,1,有,有防盗装置,进口,1,1247.7
1.4,49,男,已婚,7,私人,1,有,无防盗装置,进口,0,0
1.8,49,男,已婚,7,私人,1,无,无防盗装置,国产,0,0
2,49,男,已婚,7,私人,1,有,有防盗装置,进口,0,0
1.4,48,女,已婚,7,私人,1,有,无防盗装置,进口,0,0
1.8,48,男,已婚,7,私人,1,有,无防盗装置,国产,0,0
2.2,48,男,已婚,7,私人,1,有,无防盗装置,进口,0,0
1.8,47,男,已婚,7,公司,1,有,无防盗装置,国产,0,0
1.8,47,男,已婚,7,私人,1,有,无防盗装置,国产,0,0
2,47,男,已婚,7,私人,1,有,有防盗装置,进口,0,0
1.4,46,男,已婚,7,私人,1,有,无防盗装置,国产,0,0
1.6,46,男,已婚,7,公司,1,有,无防盗装置,国产,0,0
1.6,46,男,已婚,7,私人,1,有,无防盗装置,国产,0,0
1.6,46,男,已婚,7,私人,1,有,无防盗装置,国产,0,0
1.8,46,男,已婚,7,私人,1,有,有防盗装置,国产,0,0
1.8,46,男,已婚,7,私人,1,有,无防盗装置,国产,0,0
1.8,44,男,已婚,7,私人,1,有,有防盗装置,进口,0,0
1.8,44,男,已婚,7,私人,1,有,有防盗装置,国产,1,1022
2.3,44,男,已婚,7,私人,1,有,无防盗装置,进口,1,320
1.6,43,女,已婚,7,私人,1,有,无防盗装置,国产,1,680.8
1.6,43,男,已婚,7,私人,1,有,无防盗装置,国产,1,947.6
1.8,43,男,已婚,7,私人,1,有,无防盗装置,国产,0,0
1.8,43,男,已婚,7,私人,1,有,无防盗装置,国产,1,675
1.5,42,男,已婚,7,私人,1,有,无防盗装置,国产,1,360
1.6,42,女,已婚,7,私人,1,有,有防盗装置,进口,0,0
1.6,42,男,已婚,7,私人,1,有,无防盗装置,国产,0,0
1.8,42,男,已婚,7,私人,1,有,无防盗装置,进口,0,0
2,42,男,已婚,7,私人,1,有,无防盗装置,进口,1,268.8
2,42,女,已婚,7,私人,1,无,有防盗装置,国产,1,2184
1.6,41,男,已婚,7,私人,1,无,有防盗装置,国产,0,0
1.6,41,男,已婚,7,私人,1,有,无防盗装置,国产,0,0
1.6,41,男,已婚,7,私人,1,有,无防盗装置,国产,1,480
2,41,男,已婚,7,公司,1,有,有防盗装置,进口,1,2994.4
2.3,41,男,已婚,7,私人,1,有,无防盗装置,进口,1,1856.3
1,40,女,已婚,7,私人,1,有,有防盗装置,国产,0,0
1.3,40,男,已婚,7,私人,1,有,有防盗装置,国产,0,0
1.6,40,女,已婚,7,私人,1,有,无防盗装置,国产,0,0
1.6,40,男,已婚,7,私人,1,有,无防盗装置,进口,0,0
1.6,40,男,已婚,7,私人,1,有,无防盗装置,国产,0,0
1.8,40,男,已婚,7,公司,1,有,有防盗装置,国产,0,0
1.8,40,男,已婚,7,公司,1,有,有防盗装置,国产,0,0
1.8,40,男,已婚,7,私人,1,有,有防盗装置,进口,0,0
2,40,男,已婚,7,私人,1,无,有防盗装置,进口,0,0
2,40,男,已婚,7,私人,1,有,有防盗装置,国产,1,3578
2.3,40,男,已婚,7,公司,1,有,无防盗装置,国产,0,0
1.6,39,男,已婚,7,私人,1,有,无防盗装置,国产,0,0
1.6,39,男,已婚,7,私人,1,有,无防盗装置,国产,1,1196
1.8,39,女,已婚,7,私人,1,有,有防盗装置,进口,0,0
1.8,39,女,已婚,7,私人,1,有,无防盗装置,国产,0,0
1.8,39,男,已婚,7,私人,1,有,有防盗装置,国产,0,0
1.8,39,男,已婚,7,私人,1,有,无防盗装置,国产,0,0
1.8,39,男,已婚,7,私人,1,有,有防盗装置,进口,0,0
1.8,39,男,已婚,7,私人,1,有,无防盗装置,国产,1,400
1.8,39,男,已婚,7,公司,1,有,无防盗装置,国产,1,6520
2.4,39,男,已婚,7,私人,1,有,有防盗装置,进口,1,2160
3,39,男,已婚,7,私人,1,有,无防盗装置,进口,0,0
3,39,女,已婚,7,公司,1,有,有防盗装置,进口,0,0
1,38,男,已婚,7,私人,1,有,无防盗装置,国产,1,451.2
1.8,38,女,已婚,7,私人,1,有,无防盗装置,国产,0,0
1.8,38,男,已婚,7,私人,1,无,有防盗装置,进口,0,0
1.8,38,男,已婚,7,私人,1,有,有防盗装置,国产,0,0
1.8,38,男,已婚,7,公司,1,有,无防盗装置,国产,1,450
1.8,38,女,已婚,7,私人,1,有,无防盗装置,进口,1,736
1.8,38,男,已婚,7,私人,1,有,有防盗装置,进口,1,1575
1.6,37,女,已婚,7,私人,1,有,无防盗装置,进口,0,0
1.8,37,男,已婚,7,私人,1,有,有防盗装置,进口,0,0
2.2,37,男,已婚,7,公司,1,有,有防盗装置,进口,0,0
2.4,37,男,已婚,7,私人,1,有,有防盗装置,进口,0,0
1.2,36,男,已婚,7,公司,1,有,无防盗装置,国产,0,0
1.6,36,男,已婚,7,私人,1,有,无防盗装置,国产,1,607.2
1.6,36,男,已婚,7,私人,1,有,无防盗装置,国产,1,704
1.8,36,男,已婚,7,私人,1,有,无防盗装置,进口,0,0
1.8,36,男,已婚,7,私人,1,有,无防盗装置,国产,0,0
1.8,36,女,已婚,7,私人,1,有,有防盗装置,进口,0,0
1.8,36,男,已婚,7,公司,1,有,有防盗装置,进口,1,1736
1.8,36,男,已婚,7,私人,1,有,有防盗装置,进口,1,3469.6
2,36,男,已婚,7,私人,1,有,无防盗装置,进口,1,280
2,36,男,已婚,7,私人,1,有,无防盗装置,进口,1,614.1
1.6,35,男,已婚,7,私人,1,有,无防盗装置,国产,1,200
1.8,35,男,已婚,7,私人,1,有,无防盗装置,国产,0,0
1.8,35,男,已婚,7,私人,1,有,有防盗装置,进口,0,0
1.8,35,男,已婚,7,私人,1,有,无防盗装置,国产,0,0
1.8,35,男,已婚,7,私人,1,有,有防盗装置,进口,1,478.4
2,35,男,已婚,7,私人,1,有,无防盗装置,进口,1,680
2,35,男,已婚,7,公司,1,有,无防盗装置,国产,1,7200
2.2,35,男,已婚,7,私人,1,有,有防盗装置,国产,1,520
2.4,35,女,已婚,7,私人,1,有,有防盗装置,进口,0,0
1,34,男,已婚,7,私人,1,有,无防盗装置,国产,1,333.3
1.4,34,男,已婚,7,私人,1,有,无防盗装置,国产,0,0
1.8,34,女,已婚,7,政府,1,有,无防盗装置,国产,0,0
1.8,34,男,已婚,7,公司,1,有,无防盗装置,国产,0,0
1.8,34,男,已婚,7,公司,1,有,无防盗装置,国产,0,0
1.8,34,女,已婚,7,私人,1,有,无防盗装置,国产,1,322
1.8,34,男,已婚,7,公司,1,有,无防盗装置,国产,1,928.3
2,34,男,已婚,7,私人,1,无,无防盗装置,国产,0,0
2.6,34,男,已婚,7,政府,1,有,有防盗装置,进口,0,0
1.6,33,男,已婚,7,公司,1,有,无防盗装置,进口,0,0
1.6,33,男,已婚,7,政府,1,有,无防盗装置,国产,1,216
1.6,33,男,已婚,7,私人,1,有,无防盗装置,国产,1,498.6
1.8,33,男,已婚,7,私人,1,有,无防盗装置,国产,0,0
1.8,33,男,已婚,7,政府,1,有,无防盗装置,国产,0,0
1.8,33,男,已婚,7,公司,1,有,有防盗装置,国产,0,0
2,33,男,已婚,7,私人,1,有,无防盗装置,进口,0,0
2,33,男,已婚,7,政府,1,有,无防盗装置,进口,0,0
2,33,男,已婚,7,私人,1,有,无防盗装置,国产,0,0
2,33,女,已婚,7,私人,1,有,无防盗装置,国产,1,553.6
2,33,男,已婚,7,公司,1,有,无防盗装置,进口,1,750
1.6,32,女,已婚,7,私人,1,有,无防盗装置,国产,0,0
1.6,32,女,已婚,7,私人,1,有,有防盗装置,国产,1,1232.8
1.8,32,男,已婚,7,私人,1,有,无防盗装置,国产,0,0
1.8,32,男,已婚,7,私人,1,有,无防盗装置,进口,0,0
1.8,32,男,已婚,7,公司,1,有,无防盗装置,国产,0,0
1.8,32,男,已婚,7,私人,1,有,无防盗装置,国产,0,0
1.8,32,男,已婚,7,私人,1,有,有防盗装置,进口,0,0
1.8,32,男,已婚,7,公司,1,有,无防盗装置,国产,1,995.5
2,32,男,已婚,7,私人,1,有,无防盗装置,国产,0,0
2,32,男,已婚,7,公司,1,有,有防盗装置,进口,0,0
2,32,女,已婚,7,私人,1,有,无防盗装置,进口,1,828
1.6,31,男,已婚,7,私人,1,有,无防盗装置,国产,0,0
1.6,31,男,已婚,7,私人,1,有,无防盗装置,国产,1,395.6
2,31,男,已婚,7,公司,1,有,无防盗装置,进口,1,880
2.3,31,男,已婚,7,私人,1,有,无防盗装置,进口,1,303.6
1.4,30,男,已婚,7,私人,1,有,无防盗装置,国产,0,0
1.5,30,女,已婚,7,私人,1,有,无防盗装置,国产,1,1702.4
1.6,30,女,已婚,7,公司,1,有,无防盗装置,进口,0,0
1.6,30,男,已婚,7,私人,1,有,有防盗装置,国产,0,0
1.8,30,男,已婚,7,私人,1,有,无防盗装置,国产,0,0
1.8,30,男,已婚,7,私人,1,有,无防盗装置,国产,0,0
1.8,30,男,已婚,7,公司,1,有,有防盗装置,国产,0,0
1.8,30,男,已婚,7,私人,1,有,有防盗装置,进口,1,883.2
1.8,30,男,已婚,7,私人,1,有,有防盗装置,进口,1,1352.4
2,30,男,已婚,7,私人,1,有,有防盗装置,进口,1,303.6
1.6,29,男,已婚,7,私人,1,有,无防盗装置,进口,0,0
1.8,29,男,已婚,7,公司,1,有,无防盗装置,进口,0,0
1.8,29,男,已婚,7,政府,1,有,无防盗装置,国产,0,0
1.8,29,男,已婚,7,私人,1,无,无防盗装置,国产,1,1211.6
2.3,29,男,已婚,7,私人,1,无,有防盗装置,进口,1,1184
1.8,28,男,已婚,7,私人,1,有,无防盗装置,国产,0,0
1.8,28,男,已婚,7,私人,1,有,无防盗装置,国产,1,10025
2,28,男,已婚,7,私人,1,有,无防盗装置,进口,1,1804.7
2.4,28,男,已婚,7,私人,1,有,无防盗装置,进口,0,0
1.6,27,男,已婚,7,私人,1,有,无防盗装置,国产,1,280
1.8,27,女,已婚,7,私人,1,有,有防盗装置,进口,0,0
1.8,27,男,已婚,7,公司,1,有,无防盗装置,国产,0,0
1.8,27,女,未婚,7,私人,1,无,无防盗装置,国产,1,800
1.2,26,男,已婚,7,公司,1,有,有防盗装置,国产,0,0
1.6,26,男,已婚,7,政府,1,有,无防盗装置,国产,1,192
1.8,26,男,已婚,7,政府,1,有,无防盗装置,国产,0,0
1.8,26,男,已婚,7,公司,1,有,无防盗装置,国产,0,0
1.8,38,男,已婚,6,私人,10,有,有防盗装置,国产,1,3080
2.3,37,男,已婚,6,私人,10,有,有防盗装置,国产,0,0
2,26,男,已婚,6,私人,10,有,无防盗装置,进口,0,0
2.2,36,男,已婚,6,私人,9,有,无防盗装置,进口,0,0
1.8,30,男,已婚,6,公司,9,无,无防盗装置,国产,0,0
1.8,30,男,已婚,6,公司,9,无,无防盗装置,进口,0,0
1.8,29,男,已婚,6,公司,9,有,无防盗装置,国产,0,0
1.8,27,男,已婚,6,公司,9,有,无防盗装置,进口,0,0
1.8,26,男,已婚,6,公司,9,有,无防盗装置,进口,0,0
1.8,51,男,已婚,6,私人,8,有,无防盗装置,国产,0,0
1.8,49,男,已婚,6,公司,8,有,无防盗装置,进口,0,0
2,48,男,已婚,6,私人,8,有,无防盗装置,进口,0,0
1.8,46,男,已婚,6,公司,8,有,无防盗装置,国产,0,0
1.6,44,女,已婚,6,私人,8,有,无防盗装置,国产,0,0
1.8,44,男,已婚,6,公司,8,无,无防盗装置,国产,0,0
1.8,43,男,已婚,6,公司,8,无,无防盗装置,国产,0,0
1.6,41,女,已婚,6,私人,8,无,无防盗装置,国产,1,5655.2
1.6,32,女,已婚,6,公司,8,无,无防盗装置,国产,0,0
1.6,32,男,已婚,6,私人,8,有,无防盗装置,国产,1,71
1.6,28,男,已婚,6,公司,8,有,有防盗装置,国产,1,288
2,28,男,已婚,6,公司,8,无,无防盗装置,进口,0,0
1.8,26,男,已婚,6,私人,8,有,无防盗装置,国产,1,1011.4
2,52,男,已婚,6,公司,7,无,有防盗装置,国产,0,0
1.8,40,男,已婚,6,私人,7,有,无防盗装置,国产,0,0
1.8,38,男,已婚,6,公司,7,有,无防盗装置,国产,0,0
1.8,37,男,已婚,6,公司,7,有,无防盗装置,国产,0,0
1.8,36,男,已婚,6,公司,7,有,无防盗装置,国产,0,0
1.6,34,男,已婚,6,政府,7,有,有防盗装置,国产,0,0
2.4,32,男,已婚,6,政府,7,有,无防盗装置,国产,0,0
1.8,31,男,已婚,6,私人,7,有,无防盗装置,国产,0,0
1.6,30,男,已婚,6,私人,7,有,无防盗装置,国产,0,0
1.8,29,男,已婚,6,私人,7,有,无防盗装置,国产,0,0
1.8,54,男,已婚,6,政府,6,有,无防盗装置,国产,0,0
1.6,48,男,已婚,6,私人,6,有,无防盗装置,国产,0,0
1.8,48,男,已婚,6,私人,6,有,无防盗装置,国产,0,0
1.6,47,男,已婚,6,公司,6,有,无防盗装置,国产,0,0
1.6,45,男,已婚,6,私人,6,无,无防盗装置,国产,0,0
1.6,44,男,已婚,6,私人,6,有,无防盗装置,国产,0,0
2,44,男,已婚,6,公司,6,无,无防盗装置,进口,0,0
1.8,43,男,已婚,6,私人,6,有,无防盗装置,国产,0,0
1.8,42,男,已婚,6,公司,6,有,无防盗装置,国产,0,0
1.6,41,男,已婚,6,私人,6,无,有防盗装置,国产,0,0
2,41,男,已婚,6,私人,6,有,无防盗装置,国产,1,960
1.8,40,男,已婚,6,私人,6,有,无防盗装置,国产,0,0
1.8,40,男,已婚,6,公司,6,无,有防盗装置,进口,0,0
2,40,男,已婚,6,公司,6,有,有防盗装置,进口,0,0
1.8,39,男,已婚,6,私人,6,有,无防盗装置,国产,0,0
1.8,39,男,已婚,6,私人,6,有,无防盗装置,进口,0,0
1.8,38,男,已婚,6,公司,6,有,无防盗装置,国产,0,0
1.8,38,男,已婚,6,私人,6,有,无防盗装置,国产,0,0
1.6,36,男,已婚,6,私人,6,有,无防盗装置,国产,0,0
2,36,男,已婚,6,政府,6,有,无防盗装置,国产,0,0
1.6,35,男,已婚,6,私人,6,无,无防盗装置,国产,0,0
1.6,35,男,已婚,6,私人,6,有,无防盗装置,国产,0,0
1.8,35,男,已婚,6,私人,6,有,无防盗装置,国产,1,1040
2,35,男,已婚,6,公司,6,无,无防盗装置,国产,0,0
2.2,34,男,已婚,6,私人,6,有,有防盗装置,进口,1,544
1.8,32,男,已婚,6,私人,6,有,无防盗装置,国产,0,0
1.6,31,男,已婚,6,私人,6,有,无防盗装置,国产,0,0
2.2,30,男,已婚,6,公司,6,有,有防盗装置,进口,0,0
1.8,29,男,未婚,6,政府,6,有,有防盗装置,国产,0,0
1.8,29,男,已婚,6,公司,6,有,无防盗装置,国产,0,0
2,27,男,已婚,6,公司,6,有,有防盗装置,国产,1,400
1.6,26,男,未婚,6,私人,6,有,无防盗装置,国产,0,0
1.6,25,男,已婚,6,私人,6,有,无防盗装置,国产,0,0
2.3,25,男,已婚,6,私人,6,有,无防盗装置,进口,1,1457.3
1.6,51,男,已婚,6,公司,5,有,有防盗装置,国产,1,524.4
1.8,51,男,已婚,6,公司,5,有,无防盗装置,国产,0,0
2,47,女,未婚,6,私人,5,有,无防盗装置,进口,0,0
1.8,46,男,已婚,6,私人,5,有,无防盗装置,国产,0,0
2.2,46,男,已婚,6,私人,5,无,无防盗装置,进口,0,0
1.8,45,男,已婚,6,公司,5,有,无防盗装置,国产,0,0
2,44,男,已婚,6,私人,5,有,有防盗装置,国产,1,3143.7
1.8,42,男,已婚,6,私人,5,有,无防盗装置,国产,0,0
1.6,41,男,已婚,6,公司,5,有,无防盗装置,国产,0,0
1.6,41,男,已婚,6,私人,5,无,无防盗装置,国产,0,0
1.8,40,男,已婚,6,私人,5,有,无防盗装置,国产,0,0
1.6,39,女,已婚,6,私人,5,有,无防盗装置,国产,0,0
1.4,37,男,已婚,6,私人,5,无,无防盗装置,进口,1,8220.7
2,36,男,已婚,6,公司,5,有,无防盗装置,进口,0,0
1.8,35,男,已婚,6,私人,5,有,无防盗装置,国产,0,0
1.8,35,男,已婚,6,政府,5,无,无防盗装置,国产,0,0
1.8,31,男,已婚,6,公司,5,有,无防盗装置,国产,0,0
1.8,29,男,已婚,6,公司,5,有,无防盗装置,国产,0,0
1.8,26,男,已婚,6,政府,5,无,有防盗装置,进口,0,0
1.6,55,男,已婚,6,私人,4,无,无防盗装置,国产,0,0
1.6,52,男,已婚,6,公司,4,无,无防盗装置,国产,0,0
1.8,47,男,已婚,6,公司,4,有,无防盗装置,国产,1,8902.4
2.4,47,男,已婚,6,公司,4,有,有防盗装置,进口,0,0
1.6,43,男,已婚,6,私人,4,有,无防盗装置,国产,0,0
1.6,42,男,已婚,6,私人,4,有,有防盗装置,国产,0,0
1.8,41,男,已婚,6,私人,4,有,无防盗装置,国产,0,0
2.2,41,男,已婚,6,私人,4,有,无防盗装置,进口,1,1099.5
1.6,40,男,已婚,6,私人,4,无,无防盗装置,国产,0,0
2.3,38,女,已婚,6,私人,4,有,有防盗装置,进口,0,0
1.8,37,男,已婚,6,公司,4,无,有防盗装置,国产,0,0
1.8,36,男,未婚,6,私人,4,有,有防盗装置,国产,0,0
1.6,34,男,未婚,6,公司,4,有,无防盗装置,国产,0,0
1.8,33,男,已婚,6,私人,4,有,无防盗装置,国产,1,655.6
1.8,31,男,已婚,6,私人,4,有,无防盗装置,国产,0,0
1.2,30,男,已婚,6,私人,4,有,无防盗装置,国产,0,0
1.8,30,男,已婚,6,公司,4,有,无防盗装置,进口,1,9345.6
1,29,男,已婚,6,公司,4,有,有防盗装置,国产,0,0
1.8,28,男,已婚,6,公司,4,有,无防盗装置,国产,0,0
1.8,27,男,未婚,6,私人,4,有,无防盗装置,国产,1,120
1.6,26,男,已婚,6,政府,4,有,无防盗装置,国产,1,1864
1.8,25,男,未婚,6,政府,4,有,有防盗装置,国产,0,0
1.8,53,男,已婚,6,私人,3,有,无防盗装置,国产,1,818.8
1.8,48,男,已婚,6,私人,3,有,无防盗装置,国产,0,0
1.6,46,男,已婚,6,私人,3,有,有防盗装置,国产,1,600
1.8,45,女,已婚,6,公司,3,有,有防盗装置,国产,0,0
1.4,43,男,已婚,6,私人,3,无,无防盗装置,国产,1,456.3
1.4,42,男,已婚,6,私人,3,有,无防盗装置,国产,0,0
2,42,男,已婚,6,政府,3,无,无防盗装置,国产,0,0
2,42,男,已婚,6,私人,3,有,有防盗装置,国产,0,0
2.4,42,男,已婚,6,私人,3,有,有防盗装置,进口,0,0
1.6,41,男,已婚,6,私人,3,无,无防盗装置,国产,0,0
2,41,男,已婚,6,公司,3,有,无防盗装置,国产,0,0
1.6,40,男,已婚,6,私人,3,有,无防盗装置,国产,0,0
1.6,39,男,已婚,6,私人,3,无,无防盗装置,国产,0,0
1.8,38,男,已婚,6,私人,3,有,无防盗装置,国产,0,0
2,38,男,已婚,6,公司,3,有,无防盗装置,国产,0,0
2,38,男,已婚,6,私人,3,无,无防盗装置,国产,0,0
2,38,男,已婚,6,私人,3,无,有防盗装置,进口,1,1764.8
1.4,37,男,已婚,6,私人,3,有,无防盗装置,国产,0,0
1.8,37,男,已婚,6,政府,3,无,无防盗装置,国产,1,2064.8
1.8,35,男,已婚,6,私人,3,有,无防盗装置,国产,0,0
1.8,35,男,已婚,6,私人,3,有,无防盗装置,国产,0,0
1.8,35,男,已婚,6,私人,3,有,无防盗装置,国产,1,744
1.8,34,男,已婚,6,私人,3,有,无防盗装置,国产,0,0
1.6,31,男,已婚,6,政府,3,无,无防盗装置,国产,0,0
1.8,31,男,已婚,6,私人,3,有,无防盗装置,国产,0,0
1.8,30,男,已婚,6,公司,3,有,无防盗装置,国产,0,0
1.8,28,男,已婚,6,私人,3,无,无防盗装置,国产,1,463.6
1.8,27,男,已婚,6,政府,3,有,无防盗装置,国产,0,0
1.6,26,男,已婚,6,公司,3,有,无防盗装置,国产,0,0
1.8,26,男,未婚,6,政府,3,无,有防盗装置,国产,1,2796.6
1.6,25,男,已婚,6,政府,3,有,有防盗装置,国产,0,0
1.6,51,男,已婚,6,私人,2,有,无防盗装置,国产,0,0
1.6,50,男,已婚,6,私人,2,有,无防盗装置,国产,0,0
1.8,49,男,已婚,6,私人,2,有,无防盗装置,进口,0,0
1,48,男,已婚,6,私人,2,无,无防盗装置,国产,0,0
1.6,45,男,已婚,6,私人,2,有,无防盗装置,国产,0,0
2,42,男,已婚,6,私人,2,无,有防盗装置,国产,1,3432
1.4,41,女,已婚,6,私人,2,有,无防盗装置,国产,0,0
1.6,41,女,已婚,6,私人,2,有,有防盗装置,国产,0,0
1.8,41,男,已婚,6,私人,2,无,无防盗装置,国产,0,0
1.8,41,男,已婚,6,私人,2,有,无防盗装置,国产,1,804
1.8,41,男,已婚,6,私人,2,无,有防盗装置,国产,1,1183.2
1.6,40,男,已婚,6,私人,2,有,有防盗装置,国产,0,0
1.8,40,男,已婚,6,私人,2,有,无防盗装置,国产,1,1440
1.6,39,男,已婚,6,公司,2,有,无防盗装置,国产,0,0
1.8,39,女,已婚,6,私人,2,有,无防盗装置,国产,0,0
1.8,39,男,已婚,6,私人,2,无,无防盗装置,国产,0,0
1.6,38,男,已婚,6,公司,2,有,有防盗装置,国产,1,1174.1
1.8,38,男,已婚,6,公司,2,无,无防盗装置,国产,0,0
1.8,36,男,已婚,6,公司,2,有,无防盗装置,进口,1,1160
1.8,35,男,已婚,6,私人,2,有,无防盗装置,国产,0,0
2.3,35,男,已婚,6,私人,2,有,有防盗装置,进口,1,987.7
1.4,34,男,未婚,6,私人,2,有,无防盗装置,进口,0,0
1.6,34,男,已婚,6,私人,2,有,无防盗装置,国产,0,0
1.6,33,男,已婚,6,私人,2,有,无防盗装置,国产,0,0
1.8,33,男,已婚,6,公司,2,有,有防盗装置,进口,0,0
1.8,33,男,已婚,6,私人,2,有,无防盗装置,国产,1,407
1.6,32,男,已婚,6,公司,2,有,无防盗装置,国产,0,0
2,32,男,已婚,6,公司,2,有,有防盗装置,进口,0,0
2.2,32,男,已婚,6,政府,2,有,无防盗装置,进口,0,0
2,31,男,已婚,6,私人,2,无,无防盗装置,进口,0,0
3,31,男,已婚,6,公司,2,有,无防盗装置,进口,0,0
2,29,男,已婚,6,公司,2,无,无防盗装置,进口,1,2456
1.8,26,男,未婚,6,公司,2,有,无防盗装置,国产,0,0
1.8,25,男,已婚,6,公司,2,无,无防盗装置,国产,0,0
1.6,63,男,已婚,6,私人,1,有,无防盗装置,国产,1,514.3
1.5,61,男,已婚,6,私人,1,有,无防盗装置,国产,0,0
1.8,59,女,已婚,6,私人,1,有,无防盗装置,进口,0,0
2.3,55,男,已婚,6,私人,1,无,有防盗装置,进口,0,0
1.6,54,男,已婚,6,公司,1,有,无防盗装置,国产,1,751.7
1.6,52,男,已婚,6,私人,1,有,无防盗装置,国产,1,1270.5
1.8,51,男,已婚,6,私人,1,有,无防盗装置,国产,0,0
